474	3.8126
475	3.5074
476	3.7421
477	3.6766
478	3.8353
479	3.8463
480	3.7514
481	3.9113
482	3.9856
483	3.9587
484	3.7428
485	3.7307
486	4.2189
487	3.5876
488	3.9378
489	3.9653
490	3.9509
491	3.3511
492	3.4937
493	3.7658
494	3.4825
495	3.5112
496	3.5577
497	4.2386
498	3.7583
499	3.6402
500	3.8096
501	3.6668
502	3.7807
503	3.4649
504	4.0061
505	4.0812
506	4.1595
507	4.1300
508	3.7337
509	3.9517
510	3.7429
511	3.6972
512	3.5287
513	4.0091
514	3.8316
515	3.5285
516	3.5559
517	4.1057
518	3.6963
519	3.4972
520	3.9530
521	3.6397
522	3.5891
523	3.7332
524	3.8778
525	3.8473
526	3.6636
527	3.7408
528	3.5589
529	3.8807
530	3.6572
531	3.7109
532	4.2478
533	3.7943
534	3.7554
535	4.0170
536	3.6800
537	3.6802
538	3.4538
539	4.1116
540	3.8891
541	3.7102
542	3.7954
543	3.3792
544	3.7615
545	3.7592
546	4.0661
547	3.5924
548	3.4377
549	4.1164
550	3.7047
551	3.7774
552	3.5077
553	3.4078
554	4.0503
555	3.8802
556	3.7039
557	3.5856
558	3.7839
559	3.6556
560	3.8662
561	3.5755
562	3.7892
563	3.5992
564	3.5243
565	3.7211
566	3.6742
567	3.6227
568	3.3789
569	3.6456
570	3.8368
571	3.7124
572	3.7228
573	3.5236
574	3.6678
575	3.5810
576	3.2598
577	4.2964
578	3.4021
579	3.5216
580	3.7110
581	3.7184
582	3.9447
583	3.9106
584	3.3619
585	3.5606
586	3.8070
587	3.7392
588	4.2633
589	3.5058
590	3.6463
591	3.5491
592	3.8227
593	3.7436
594	3.7477
595	3.6495
596	3.5224
597	4.0651
598	3.7253
599	3.8315
600	3.7156
601	3.7606
602	3.7933
603	3.3653
604	3.8097
605	3.7425
606	3.1855
607	3.6588
608	3.5723
609	3.5128
610	3.3678
611	4.2437
612	3.8986
613	3.4509
614	3.2588
615	3.7222
616	3.6991
617	3.2869
618	3.6025
619	3.8434
620	3.6591
621	3.4392
622	3.7555
623	3.5441
624	3.7135
625	3.9968
626	3.4405
627	3.5592
628	4.1505
629	3.4770
630	3.5443
631	3.3335
632	3.8425
633	3.5803
634	3.9198
635	3.5480
636	3.9028
637	3.9193
638	3.8158
639	3.8330
640	3.7682
641	3.5127
642	3.5300
643	3.7351
644	3.5812
645	3.6499
646	3.9155
647	3.9567
648	3.6743
649	3.7270
650	3.6719
651	3.9998
652	3.9432
653	3.3806
654	3.9406
655	3.5404
656	3.8574
657	3.6889
658	3.7963
659	3.8958
660	3.7701
661	3.8440
662	3.6565
663	3.3223
664	4.1693
665	3.6702
666	3.5212
667	3.7860
668	3.7138
669	3.7668
670	3.7520
671	3.8303
672	3.3764
673	3.7722
674	3.4120
675	3.9216
676	3.6141
677	4.1061
678	3.5367
679	3.3503
680	3.3906
681	3.2120
682	3.7315
683	3.4377
684	4.1008
685	3.7774
686	3.7215
687	3.5971
688	3.3248
689	3.7823
690	3.8119
691	3.5969
692	3.7546
693	3.2601
694	3.7884
695	3.6866
696	3.9832
697	3.6393
698	3.6124
699	3.3882
700	3.4857
701	3.7119
702	3.7294
703	3.5016
704	3.5038
705	3.7790
706	3.4774
707	3.3860
708	4.0289
709	4.0212
710	3.4431
711	3.2673
712	3.7466
713	3.6300
714	3.4477
715	3.7353
716	3.4220
717	3.6996
718	3.2788
719	3.7992
720	3.6617
721	3.7711
722	3.4253
723	3.7837
724	3.2941
725	3.7486
726	3.6495
727	3.3495
728	3.4396
729	3.3262
730	3.3702
731	3.9897
732	3.4400
733	3.9796
734	3.5881
735	3.6853
736	3.8985
737	3.8679
738	3.5585
739	3.6872
740	3.6103
741	3.7124
742	3.4927
743	3.9193
744	4.0130
745	3.7128
746	3.7607
747	3.5400
748	3.7274
749	3.4643
750	4.0387
751	3.4811
752	3.4167
753	3.7977
754	3.4820
755	3.5264
756	3.5818
757	3.5869
758	3.6697
759	3.7004
760	3.4238
761	3.7827
762	3.5613
763	3.3552
764	3.9810
765	3.5458
766	4.0481
767	3.4142
768	3.7561
769	4.0105
770	3.5830
771	3.3026
772	3.2625
773	3.9819
774	3.8250
775	3.6732
776	3.8656
777	3.6102
778	3.4394
779	3.8373
780	3.5162
781	3.6362
782	3.6258
783	3.5987
784	3.2952
785	3.3801
786	3.5386
787	3.6161
788	3.7768
789	3.6512
790	3.5549
791	3.6245
792	3.9167
793	3.7278
794	3.3410
795	3.6226
796	3.5915
797	3.0944
798	3.7119
799	3.6073
800	3.3811
801	4.1680
802	3.8260
803	3.9335
804	3.6313
805	3.6731
806	3.8315
807	3.4577
808	3.5804
809	3.2597
810	3.7250
811	3.4732
812	3.7719
813	3.6621
814	3.7957
815	3.3827
816	3.0931
817	3.9026
818	3.4411
819	3.9640
820	3.9710
821	3.9041
822	3.5452
823	3.6472
824	3.6095
825	3.4563
826	3.6436
827	3.5933
828	3.4985
829	3.9346
830	3.5301
831	3.1721
832	3.3506
833	3.4495
834	3.3826
835	3.4679
836	3.6116
837	3.7107
838	4.2402
839	3.5622
840	3.6102
841	3.3106
842	3.4064
843	3.8115
844	3.9026
845	3.8942
846	3.9124
847	3.9264
848	3.9082
849	3.3867
850	3.9801
851	3.6610
852	3.6859
853	3.5993
854	3.6044
855	3.7983
856	3.5271
857	3.7464
858	3.7467
859	3.4065
860	3.8541
861	3.8785
862	3.6817
863	3.5330
864	3.3011
865	3.2265
866	3.7090
867	3.4482
868	3.8773
869	3.5717
870	3.4148
871	3.6458
872	3.6632
873	3.3477
874	3.5979
875	3.5075
876	3.4769
877	3.5011
878	3.2220
879	3.2875
880	3.3597
881	3.5720
882	3.9349
883	3.1253
884	3.6772
885	3.0967
886	3.4349
887	3.5069
888	3.5701
889	3.6825
890	3.6892
891	3.4448
892	3.8565
893	3.3734
894	3.5574
895	3.5972
896	3.9775
897	3.1382
898	3.6111
899	3.6261
900	4.0376
901	3.9650
902	3.4799
903	3.4556
904	3.5454
905	3.5369
906	3.3177
907	3.4602
908	3.6135
909	3.6937
910	3.6563
911	3.5207
912	3.6113
913	3.4116
914	3.5706
915	3.5291
916	3.6823
917	3.3818
918	3.5463
919	3.4827
920	3.7829
921	3.2417
922	3.3878
923	3.3726
924	3.4653
925	3.3911
926	3.9725
927	3.3949
928	3.5825
929	3.3928
930	3.8835
931	3.4662
932	3.7141
933	3.5402
934	3.6076
935	3.4544
936	3.6687
937	3.3993
938	3.6812
939	3.7420
940	3.2326
941	3.0637
942	3.7192
943	3.5490
944	3.3242
945	3.2101
946	3.6884
947	3.6840
948	3.7493
949	3.7126
950	3.4307
951	3.8111
952	3.4701
953	4.2151
954	3.5443
955	3.4828
956	3.8642
957	3.1806
958	3.5748
959	3.5426
960	3.8743
961	3.4051
962	3.2271
963	3.6710
964	3.7649
965	3.4273
966	3.7580
967	3.4947
968	3.7289
969	3.2999
970	3.6053
971	3.5903
972	3.0863
973	3.4828
974	3.5172
975	3.2702
976	3.7115
977	3.8508
978	3.8304
979	3.5223
980	3.4955
981	3.5262
982	3.3857
983	3.4972
984	3.5769
985	3.4146
986	3.5680
987	3.7450
988	3.7367
989	3.5437
990	3.6132
991	3.4942
992	3.5602
993	3.1470
994	3.6569
995	3.7611
996	3.2612
997	3.3158
998	3.2907
999	3.2675
1000	3.6435
